WeekEndDate	LTLA	Lineage	Count
2020-09-05	E09000003	B.1.1.240	3
2020-09-05	E09000003	B.1.1.269	1
2020-09-05	E09000003	B.1.1.29	5
2020-09-05	E09000003	B.1.1.307	1
2020-09-05	E09000003	B.1.1.311	1
2020-09-05	E09000003	B.1.1.37	3
2020-09-05	E09000003	B.1.1.39	2
2020-09-05	E09000003	B.1.1.4	1
2020-09-05	E09000003	B.1.1.50	1
2020-09-05	E09000003	B.1.177	7
2020-09-05	E09000003	B.1.177.4	1
2020-09-05	E09000003	B.1.221	1
2020-09-05	E09000003	B.1.36.16	2
2020-09-05	E09000003	B.1.389	1
2020-09-05	E09000003	B.1.416.1	6
2020-09-05	E09000004	B.1.1.289	1
2020-09-05	E09000004	B.1.1.297	1
2020-09-05	E09000004	B.1.1.315	5
2020-09-05	E09000004	B.1.160	4
2020-09-05	E09000004	B.1.177	5
2020-09-05	E09000005	B.1	1
2020-09-05	E09000005	B.1.1.1	1
2020-09-05	E09000005	B.1.1.153	1
2020-09-05	E09000005	B.1.1.307	1
2020-09-05	E09000005	B.1.1.50	1
2020-09-05	E09000005	B.1.177	2
2020-09-05	E09000005	B.1.221.1	1
2020-09-05	E09000005	B.1.258	1
2020-09-05	E09000005	B.1.258.4	1
2020-09-05	E09000005	B.1.36.17	2
2020-09-05	E09000006	B.1.1.29	1
2020-09-05	E09000006	B.1.1.315	2
2020-09-05	E09000006	B.1.1.37	2
2020-09-05	E09000006	B.1.1.51	1
2020-09-05	E09000006	B.1.160	2
2020-09-05	E09000006	B.1.177	5
2020-09-05	E09000006	B.1.258	3
2020-09-05	E09000007	B.1.177	3
2020-09-05	E09000007	B.1.367	1
2020-09-05	E09000008	B.1.1.241	1
2020-09-05	E09000008	B.1.1.282	1
2020-09-05	E09000008	B.1.1.29	5
2020-09-05	E09000008	B.1.1.315	1
2020-09-05	E09000008	B.1.160	1
2020-09-05	E09000008	B.1.177	6
2020-09-05	E09000008	B.1.36.17	1
2020-09-05	E09000008	B.1.367	1
2020-09-05	E09000009	B.1	1
2020-09-05	E09000009	B.1.1.1	1
2020-09-05	E09000009	B.1.1.241	1
2020-09-05	E09000009	B.1.1.269	1
2020-09-05	E09000009	B.1.1.277	2
2020-09-05	E09000009	B.1.1.28	1
2020-09-05	E09000009	B.1.1.311	1
2020-09-05	E09000009	B.1.160	3
2020-09-05	E09000009	B.1.177	6
2020-09-05	E09000009	B.1.235	1
2020-09-05	E09000009	B.1.258	2
2020-09-05	E09000009	B.1.367	1
2020-09-05	E09000009	B.1.416.1	1
2020-09-05	E09000010	B.1.1	1
2020-09-05	E09000010	B.1.1.234	2
2020-09-05	E09000010	B.1.1.269	2
2020-09-05	E09000010	B.1.1.29	2
2020-09-05	E09000010	B.1.1.317	1
2020-09-05	E09000010	B.1.160	1
2020-09-05	E09000010	B.1.177	3
2020-09-05	E09000010	B.1.177.13	1
2020-09-05	E09000010	B.1.177.23	1
2020-09-05	E09000010	B.1.177.3	1
2020-09-05	E09000010	B.1.36.12	1
2020-09-05	E09000010	B.1.36.17	1
2020-09-05	E09000011	B.1.1.162	1
2020-09-05	E09000011	B.1.1.29	1
2020-09-05	E09000011	B.1.1.311	1
2020-09-05	E09000011	B.1.177	4
2020-09-05	E09000011	B.1.221	2
2020-09-05	E09000011	B.1.258	3
2020-09-05	E09000011	B.1.36	1
2020-09-05	E09000012	B.1.1.153	1
2020-09-05	E09000012	B.1.1.304	1
2020-09-05	E09000012	B.1.1.37	1
2020-09-05	E09000012	B.1.1.54	1
2020-09-05	E09000012	B.1.177	1
2020-09-05	E09000012	B.1.177.14	1
2020-09-05	E09000012	B.1.218	1
2020-09-05	E09000012	B.1.221	1
2020-09-05	E09000012	B.1.367	1
2020-09-05	E09000012	B.1.505	1
2020-09-05	E09000013	B	1
2020-09-05	E09000013	B.1.1.1	3
2020-09-05	E09000013	B.1.1.277	1
2020-09-05	E09000013	B.1.1.305	1
2020-09-05	E09000013	B.1.1.37	1
2020-09-05	E09000013	B.1.160	1
2020-09-05	E09000013	B.1.177	5
2020-09-05	E09000013	B.1.221.1	1
2020-09-05	E09000013	B.1.258	2
2020-09-05	E09000013	B.1.367	2
2020-09-05	E09000014	B.1.1.162	1
2020-09-05	E09000014	B.1.1.189	1
2020-09-05	E09000014	B.1.1.269	1
2020-09-05	E09000014	B.1.1.288	1
2020-09-05	E09000014	B.1.1.315	1
2020-09-05	E09000014	B.1.1.37	1
2020-09-05	E09000014	B.1.1.54	1
2020-09-05	E09000014	B.1.160	7
2020-09-05	E09000014	B.1.177	3
2020-09-05	E09000014	B.1.221.1	2
2020-09-05	E09000014	B.1.258	1
2020-09-05	E09000014	B.1.36.16	1
2020-09-05	E09000014	B.1.389	2
2020-09-05	E09000015	B.1.1.311	2
2020-09-05	E09000015	B.1.1.315	4
2020-09-05	E09000015	B.1.160	1
2020-09-05	E09000015	B.1.177	4
2020-09-05	E09000015	B.1.177.13	1
2020-09-05	E09000015	B.1.258	3
2020-09-05	E09000016	B.1.1.281	1
2020-09-05	E09000016	B.1.1.29	1
2020-09-05	E09000016	B.1.1.303	2
2020-09-05	E09000016	B.1.1.311	1
2020-09-05	E09000016	B.1.1.37	1
2020-09-05	E09000016	B.1.177	9
2020-09-05	E09000016	B.1.177.13	1
2020-09-05	E09000016	B.1.221	1
2020-09-05	E09000016	B.1.235	2
2020-09-05	E09000016	B.1.258	1
2020-09-05	E09000016	B.1.36	1
2020-09-05	E09000016	B.1.367	1
2020-09-05	E09000017	B.1	1
2020-09-05	E09000017	B.1.1.29	1
2020-09-05	E09000017	B.1.160	1
2020-09-05	E09000017	B.1.177	3
2020-09-05	E09000017	B.1.221.1	1
2020-09-05	E09000017	B.1.36.17	1
2020-09-05	E09000017	B.1.389	9
2020-09-05	E09000018	B.1.1.130	1
2020-09-05	E09000018	B.1.1.186	1
2020-09-05	E09000018	B.1.1.227	2
2020-09-05	E09000018	B.1.1.29	1
2020-09-05	E09000018	B.1.1.305	1
2020-09-05	E09000018	B.1.160	5
2020-09-05	E09000018	B.1.177	8
2020-09-05	E09000018	B.1.258	2
2020-09-05	E09000018	B.1.36.12	6
2020-09-05	E09000019	B.1.1.12	1
2020-09-05	E09000019	B.1.1.44	1
2020-09-05	E09000019	B.1.160	1
2020-09-05	E09000019	B.1.177	6
2020-09-05	E09000019	B.1.258	1
2020-09-05	E09000019	B.1.416	1
2020-09-05	E09000020	B.1.1	1
2020-09-05	E09000020	B.1.1.1	2
2020-09-05	E09000020	B.1.1.186	2
2020-09-05	E09000020	B.1.1.241	1
2020-09-05	E09000020	B.1.160	1
2020-09-05	E09000020	B.1.177	4
2020-09-05	E09000020	B.1.258	1
2020-09-05	E09000020	B.1.367	1
2020-09-05	E09000021	B.1	1
2020-09-05	E09000021	B.1.1.183	1
2020-09-05	E09000021	B.1.1.282	1
2020-09-05	E09000021	B.1.1.307	2
2020-09-05	E09000021	B.1.160	2
2020-09-05	E09000021	B.1.177	2
2020-09-05	E09000021	B.1.258	3
2020-09-05	E09000021	B.1.36.12	3
2020-09-05	E09000022	A.18	1
2020-09-05	E09000022	B.1.1.1	2
2020-09-05	E09000022	B.1.1.277	1
2020-09-05	E09000022	B.1.1.311	1
2020-09-05	E09000022	B.1.1.315	1
2020-09-05	E09000022	B.1.160	1
2020-09-05	E09000022	B.1.177	12
2020-09-05	E09000022	B.1.221	1
2020-09-05	E09000022	B.1.367	2
2020-09-05	E09000023	B.1.1.247	2
2020-09-05	E09000023	B.1.1.307	2
2020-09-05	E09000023	B.1.1.37	1
2020-09-05	E09000023	B.1.1.54	2
2020-09-05	E09000023	B.1.160	2
2020-09-05	E09000023	B.1.177	5
2020-09-05	E09000023	B.1.236	1
2020-09-05	E09000023	B.1.258	1
2020-09-05	E09000024	B.1.1	1
2020-09-05	E09000024	B.1.160	1
2020-09-05	E09000024	B.1.177	3
2020-09-05	E09000024	B.1.221.1	2
2020-09-05	E09000024	B.1.235	1
2020-09-05	E09000024	B.1.258	2
2020-09-05	E09000024	B.1.367	2
2020-09-05	E09000024	B.1.389	2
2020-09-05	E09000025	B.1.1	3
2020-09-05	E09000025	B.1.1.1	2
2020-09-05	E09000025	B.1.1.12	1
2020-09-05	E09000025	B.1.1.162	2
2020-09-05	E09000025	B.1.1.234	1
2020-09-05	E09000025	B.1.177	7
2020-09-05	E09000025	B.1.180	1
2020-09-05	E09000025	B.1.235	3
2020-09-05	E09000025	B.1.240	1
2020-09-05	E09000025	B.1.36.16	1
2020-09-05	E09000026	B.1.1	2
2020-09-05	E09000026	B.1.1.162	1
2020-09-05	E09000026	B.1.1.269	1
2020-09-05	E09000026	B.1.1.29	2
2020-09-05	E09000026	B.1.1.294	1
2020-09-05	E09000026	B.1.1.303	4
2020-09-05	E09000026	B.1.1.4	6
2020-09-05	E09000026	B.1.177	6
2020-09-05	E09000026	B.1.221.1	1
2020-09-05	E09000026	B.1.235	4
2020-09-05	E09000026	B.1.258	4
2020-09-05	E09000026	B.1.258.3	2
2020-09-05	E09000026	B.1.36.16	1
2020-09-05	E09000026	B.1.367	1
2020-09-05	E09000027	B.1.1.269	1
2020-09-05	E09000027	B.1.1.37	1
2020-09-05	E09000027	B.1.160	1
2020-09-05	E09000027	B.1.177	2
2020-09-05	E09000027	B.1.221	1
2020-09-05	E09000027	B.1.36.12	1
2020-09-05	E09000028	B.1.1.241	1
2020-09-05	E09000028	B.1.1.307	1
2020-09-05	E09000028	B.1.1.44	1
2020-09-05	E09000028	B.1.160	1
2020-09-05	E09000028	B.1.177	6
2020-09-05	E09000028	B.1.177.19	1
2020-09-05	E09000028	B.1.235	1
2020-09-05	E09000029	B.1	1
2020-09-05	E09000029	B.1.1.208	1
2020-09-05	E09000029	B.1.1.269	1
2020-09-05	E09000029	B.1.1.307	2
2020-09-05	E09000029	B.1.1.315	1
2020-09-05	E09000029	B.1.177.19	1
2020-09-05	E09000029	B.1.367	1
2020-09-05	E09000030	B.1	2
2020-09-05	E09000030	B.1.1.12	5
2020-09-05	E09000030	B.1.1.279	1
2020-09-05	E09000030	B.1.1.311	1
2020-09-05	E09000030	B.1.1.315	1
2020-09-05	E09000030	B.1.1.37	1
2020-09-05	E09000030	B.1.177	2
2020-09-05	E09000030	B.1.258	2
2020-09-05	E09000030	B.1.367	1
2020-09-05	E09000030	B.1.467	1
2020-09-05	E09000031	B	1
2020-09-05	E09000031	B.1.1.1	4
2020-09-05	E09000031	B.1.1.12	1
2020-09-05	E09000031	B.1.1.247	1
2020-09-05	E09000031	B.1.1.29	1
2020-09-05	E09000031	B.1.1.37	1
2020-09-05	E09000031	B.1.160	1
2020-09-05	E09000031	B.1.177	1
2020-09-05	E09000031	B.1.36.17	1
2020-09-05	E09000032	B.1	1
2020-09-05	E09000032	B.1.1.162	1
2020-09-05	E09000032	B.1.1.303	1
2020-09-05	E09000032	B.1.1.315	1
2020-09-05	E09000032	B.1.1.37	1
2020-09-05	E09000032	B.1.1.70	3
2020-09-05	E09000032	B.1.160	1
2020-09-05	E09000032	B.1.177	9
2020-09-05	E09000032	B.1.177.8	1
2020-09-05	E09000032	B.1.221	1
2020-09-05	E09000032	B.1.258	2
2020-09-05	E09000033	B.1.1.1	1
2020-09-05	E09000033	B.1.1.218	1
2020-09-05	E09000033	B.1.1.58	2
2020-09-05	E09000033	B.1.160	1
2020-09-05	E09000033	B.1.177	5
2020-09-05	E09000033	B.1.258	1
2020-09-05	E09000033	B.1.367	1
2020-09-05	E09000033	B.1.438	2
2020-09-12	E06000001	B.1.1.37	2
2020-09-12	E06000001	B.1.177	11
2020-09-12	E06000002	B.1.1.1	1
2020-09-12	E06000002	B.1.1.307	2
2020-09-12	E06000002	B.1.1.309	2
2020-09-12	E06000002	B.1.1.37	2
2020-09-12	E06000002	B.1.177	8
2020-09-12	E06000003	B.1.1.1	1
2020-09-12	E06000003	B.1.1.269	2
2020-09-12	E06000003	B.1.1.39	1
2020-09-12	E06000003	B.1.177	1
2020-09-12	E06000003	B.1.36	1
2020-09-12	E06000004	B.1.1.1	2
2020-09-12	E06000004	B.1.1.309	6
2020-09-12	E06000004	B.1.1.315	1
2020-09-12	E06000004	B.1.1.37	1
2020-09-12	E06000004	B.1.1.39	1
2020-09-12	E06000004	B.1.177	2
2020-09-12	E06000005	B.1.1.1	1
2020-09-12	E06000005	B.1.1.37	1
2020-09-12	E06000005	B.1.160	1
2020-09-12	E06000005	B.1.471	1
2020-09-12	E06000006	B.1.1.1	1
2020-09-12	E06000006	B.1.1.307	1
2020-09-12	E06000006	B.1.1.311	1
2020-09-12	E06000006	B.1.1.44	1
2020-09-12	E06000006	B.1.177	11
2020-09-12	E06000007	B.1.1.1	1
2020-09-12	E06000007	B.1.1.286	1
2020-09-12	E06000007	B.1.1.29	1
2020-09-12	E06000007	B.1.1.311	4
2020-09-12	E06000007	B.1.1.44	15
2020-09-12	E06000007	B.1.177	12
2020-09-12	E06000007	B.1.389	2
2020-09-12	E06000008	B.1.1.311	3
2020-09-12	E06000008	B.1.1.51	1
2020-09-12	E06000008	B.1.177	1
2020-09-12	E06000008	B.1.235	3
2020-09-12	E06000008	B.1.258.3	6
2020-09-12	E06000008	B.1.36.17	2
2020-09-12	E06000009	B.1.1.315	1
2020-09-12	E06000009	B.1.177.4	2
2020-09-12	E06000010	B.1.1.253	1
2020-09-12	E06000010	B.1.1.29	1
2020-09-12	E06000010	B.1.1.37	1
2020-09-12	E06000010	B.1.221.1	1
2020-09-12	E06000011	B.1.1.315	4
2020-09-12	E06000011	B.1.1.37	1
2020-09-12	E06000011	B.1.177	1
2020-09-12	E06000011	B.1.221	1
2020-09-12	E06000013	B.1.362	1
2020-09-12	E06000013	B.1.416.1	1
2020-09-12	E06000014	B.1.1.1	1
2020-09-12	E06000014	B.1.1.315	3
2020-09-12	E06000014	B.1.1.51	1
2020-09-12	E06000014	B.1.177	2
2020-09-12	E06000014	B.1.367	2
2020-09-12	E06000015	B.1.1.315	3
2020-09-12	E06000015	B.1.160	1
2020-09-12	E06000016	B.1	1
2020-09-12	E06000016	B.1.1.253	1
2020-09-12	E06000016	B.1.1.255	6
2020-09-12	E06000016	B.1.1.301	19
2020-09-12	E06000016	B.1.1.303	4
2020-09-12	E06000016	B.1.1.307	1
2020-09-12	E06000016	B.1.1.311	3
2020-09-12	E06000016	B.1.1.37	1
2020-09-12	E06000016	B.1.1.4	1
2020-09-12	E06000016	B.1.1.51	1
2020-09-12	E06000016	B.1.210	1
2020-09-12	E06000016	B.1.258.3	1
2020-09-12	E06000016	B.1.36.17	7
2020-09-12	E06000016	B.1.389	1
2020-09-12	E06000018	B.1.1.1	1
2020-09-12	E06000018	B.1.1.301	1
2020-09-12	E06000018	B.1.1.307	1
2020-09-12	E06000018	B.1.1.31	2
2020-09-12	E06000018	B.1.1.311	1
2020-09-12	E06000018	B.1.1.315	1
2020-09-12	E06000018	B.1.1.37	3
2020-09-12	E06000018	B.1.177	4
2020-09-12	E06000018	B.1.221	1
2020-09-12	E06000019	B.1.1.309	1
2020-09-12	E06000019	B.1.160	1
2020-09-12	E06000019	B.1.177	1
2020-09-12	E06000020	B.1.1.162	1
2020-09-12	E06000020	B.1.1.29	1
2020-09-12	E06000020	B.1.1.301	1
2020-09-12	E06000020	B.1.1.311	1
2020-09-12	E06000020	B.1.177	1
2020-09-12	E06000021	B.1.1.279	2
2020-09-12	E06000021	B.1.1.307	1
2020-09-12	E06000021	B.1.177	3
2020-09-12	E06000022	B.1.1.301	1
2020-09-12	E06000022	B.1.1.311	1
2020-09-12	E06000022	B.1.1.37	1
2020-09-12	E06000022	B.1.160	1
2020-09-12	E06000022	B.1.177	1
2020-09-12	E06000023	B.1.1.240	1
2020-09-12	E06000023	B.1.1.311	1
2020-09-12	E06000023	B.1.1.315	4
2020-09-12	E06000023	B.1.235	1
2020-09-12	E06000023	B.1.258.4	1
2020-09-12	E06000024	B.1.160	1
2020-09-12	E06000024	B.1.177	1
2020-09-12	E06000025	B.1.1.315	3
2020-09-12	E06000025	B.1.177	1
2020-09-12	E06000025	B.1.258.4	1
2020-09-12	E06000026	B.1.1.315	1
2020-09-12	E06000026	B.1.177	7
2020-09-12	E06000026	B.1.221.1	1
2020-09-12	E06000031	B.1.146	3
2020-09-12	E06000031	B.1.177	1
2020-09-12	E06000031	B.1.235	2
2020-09-12	E06000031	B.1.282	1
2020-09-12	E06000032	B.1.1.1	1
2020-09-12	E06000032	B.1.1.189	1
2020-09-12	E06000032	B.1.1.44	1
2020-09-12	E06000032	B.1.160	1
2020-09-12	E06000032	B.1.177	1
2020-09-12	E06000032	B.1.36.17	2
2020-09-12	E06000032	B.1.367	1
2020-09-12	E06000032	B.1.416.1	1
2020-09-12	E06000032	B.1.9	1
2020-09-12	E06000033	B.1.1.274	1
2020-09-12	E06000033	B.1.177	2
2020-09-12	E06000033	B.1.221.1	3
2020-09-12	E06000034	Lineage data suppressed	1
2020-09-12	E06000035	B.1.177	1
2020-09-12	E06000036	B.1.1.311	4
2020-09-12	E06000036	B.1.1.315	1
2020-09-12	E06000036	B.1.177	3
2020-09-12	E06000038	B.1.177	1
2020-09-12	E06000038	B.1.36	2
2020-09-12	E06000039	B.1	3
2020-09-12	E06000039	B.1.1.196	2
2020-09-12	E06000039	B.1.1.37	3
2020-09-12	E06000039	B.1.36	1
2020-09-12	E06000040	B.1.1.29	1
2020-09-12	E06000040	B.1.1.37	2
2020-09-12	E06000040	B.1.258	1
2020-09-12	E06000040	B.1.36.17	1
2020-09-12	E06000041	B.1.1.294	2
2020-09-12	E06000041	B.1.177	1
2020-09-12	E06000042	B.1.1.1	1
2020-09-12	E06000042	B.1.177	2
2020-09-12	E06000042	B.1.36.17	3
2020-09-12	E06000043	B.1.1.315	2
2020-09-12	E06000043	B.1.160	11
2020-09-12	E06000043	B.1.416.1	1
2020-09-12	E06000044	B.1.258.3	1
2020-09-12	E06000044	B.1.36.17	1
2020-09-12	E06000045	B.1.1.29	1
2020-09-12	E06000045	B.1.1.307	1
2020-09-12	E06000045	B.1.160	1
2020-09-12	E06000047	A	1
2020-09-12	E06000047	B.1.1.263	2
2020-09-12	E06000047	B.1.1.303	2
2020-09-12	E06000047	B.1.1.307	1
2020-09-12	E06000047	B.1.1.311	1
2020-09-12	E06000047	B.1.1.315	14
2020-09-12	E06000047	B.1.1.37	4
2020-09-12	E06000047	B.1.177	4
2020-09-12	E06000047	B.1.221	1
2020-09-12	E06000047	B.1.389	2
2020-09-12	E06000049	B.1	1
2020-09-12	E06000049	B.1.1.162	1
2020-09-12	E06000049	B.1.1.315	2
2020-09-12	E06000049	B.1.160	1
2020-09-12	E06000049	B.1.177	2
2020-09-12	E06000049	B.1.177.4	3
2020-09-12	E06000050	B.1.1.253	1
2020-09-12	E06000050	B.1.1.29	1
2020-09-12	E06000050	B.1.1.307	2
2020-09-12	E06000050	B.1.1.315	1
2020-09-12	E06000050	B.1.1.37	2
2020-09-12	E06000050	B.1.160	1
2020-09-12	E06000050	B.1.177	4
2020-09-12	E06000052	B.1.1.307	1
2020-09-12	E06000052	B.1.177	2
2020-09-12	E06000054	B.1.1.219	1
2020-09-12	E06000054	B.1.177	2
2020-09-12	E06000055	B.1.1	2
2020-09-12	E06000055	B.1.1.309	1
2020-09-12	E06000055	B.1.1.37	1
2020-09-12	E06000055	B.1.177	1
2020-09-12	E06000055	B.1.221.1	1
2020-09-12	E06000055	B.1.36.17	2
2020-09-12	E06000056	B.1.1.240	1
2020-09-12	E06000056	B.1.1.309	2
2020-09-12	E06000056	B.1.1.37	1
2020-09-12	E06000056	B.1.177	1
2020-09-12	E06000056	B.1.36.28	1
2020-09-12	E06000057	B.1.1.307	2
2020-09-12	E06000057	B.1.1.311	1
2020-09-12	E06000057	B.1.1.315	3
2020-09-12	E06000057	B.1.1.37	2
2020-09-12	E06000057	B.1.160	2
2020-09-12	E06000057	B.1.235	1
2020-09-12	E06000057	B.1.389	1
2020-09-12	E06000058	B.1.1.294	1
2020-09-12	E06000058	B.1.160	1
2020-09-12	E06000058	B.1.177	8
2020-09-12	E06000058	B.1.258	1
2020-09-12	E06000059	B.1.1.241	1
2020-09-12	E06000059	B.1.177	2
2020-09-12	E07000004	Lineage data suppressed	1
2020-09-12	E07000005	B.1.1.315	1
2020-09-12	E07000005	B.1.258	1
2020-09-12	E07000006	B.1.177	1
2020-09-12	E07000007	B.1.177	2
2020-09-12	E07000008	B.1.1.33	1
2020-09-12	E07000008	B.1.36.17	1
2020-09-12	E07000011	Lineage data suppressed	1
2020-09-12	E07000026	B.1.1.307	1
2020-09-12	E07000026	B.1.1.315	1
2020-09-12	E07000027	Lineage data suppressed	1
2020-09-12	E07000028	Lineage data suppressed	1
2020-09-12	E07000029	Lineage data suppressed	2
2020-09-12	E07000032	B.1.1	1
2020-09-12	E07000032	B.1.1.315	1
2020-09-12	E07000032	B.1.177	1
2020-09-12	E07000033	Lineage data suppressed	2
2020-09-12	E07000034	B.1.1.303	1
2020-09-12	E07000034	B.1.177	1
2020-09-12	E07000034	B.1.258.3	1
2020-09-12	E07000036	Lineage data suppressed	1
2020-09-12	E07000037	B.1.1.301	3
2020-09-12	E07000037	B.1.1.31	2
2020-09-12	E07000037	B.1.1.311	1
2020-09-12	E07000038	B.1	1
2020-09-12	E07000038	B.1.1.315	1
2020-09-12	E07000038	B.1.177	1
2020-09-12	E07000039	Lineage data suppressed	1
2020-09-12	E07000041	B.1.1.189	1
2020-09-12	E07000041	B.1.177.11	1
2020-09-12	E07000061	B.1.177	1
2020-09-12	E07000061	B.1.258	1
2020-09-12	E07000063	Lineage data suppressed	1
2020-09-12	E07000065	B.1	1
2020-09-12	E07000065	B.1.1.1	1
2020-09-12	E07000065	B.1.1.279	1
2020-09-12	E07000065	B.1.1.311	1
2020-09-12	E07000065	B.1.177	1
2020-09-12	E07000066	B.1.1.1	1
2020-09-12	E07000066	B.1.1.277	1
2020-09-12	E07000066	B.1.177.4	1
2020-09-12	E07000067	Lineage data suppressed	1
2020-09-12	E07000068	B.1.160	1
2020-09-12	E07000068	B.1.177	1
2020-09-12	E07000069	B.1.1.1	1
2020-09-12	E07000069	B.1.1.138	1
2020-09-12	E07000069	B.1.1.315	1
2020-09-12	E07000069	B.1.1.37	1
2020-09-12	E07000069	B.1.160	3
2020-09-12	E07000069	B.1.177	4
2020-09-12	E07000070	B.1.177	1
2020-09-12	E07000070	B.1.221.1	1
2020-09-12	E07000070	B.1.258	1
2020-09-12	E07000072	B.1.1.220	1
2020-09-12	E07000072	B.1.177	1
2020-09-12	E07000073	B.1.177	1
2020-09-12	E07000075	B.1.221.1	1
2020-09-12	E07000075	B.1.258	1
2020-09-12	E07000077	Lineage data suppressed	1
2020-09-12	E07000078	B.1.1.307	1
2020-09-12	E07000078	B.1.177	1
2020-09-12	E07000078	B.1.258.3	1
2020-09-12	E07000081	B.1.1.1	1
2020-09-12	E07000081	B.1.1.315	1
2020-09-12	E07000081	B.1.36.17	2
2020-09-12	E07000082	Lineage data suppressed	1
2020-09-12	E07000083	Lineage data suppressed	1
2020-09-12	E07000084	B.1.177	1
2020-09-12	E07000085	B.1.1.1	1
2020-09-12	E07000085	B.1.1.232	1
2020-09-12	E07000085	B.1.1.294	1
2020-09-12	E07000085	B.1.36.17	1
2020-09-12	E07000089	Lineage data suppressed	2
2020-09-12	E07000090	Lineage data suppressed	1
2020-09-12	E07000091	B.1.1.37	1
2020-09-12	E07000091	B.1.160	1
2020-09-12	E07000092	B.1.1.12	1
2020-09-12	E07000092	B.1.177	3
2020-09-12	E07000093	B.1.177	1
2020-09-12	E07000095	B.1.177	2
2020-09-12	E07000098	B.1.1.44	2
2020-09-12	E07000098	B.1.177	1
2020-09-12	E07000098	B.1.36.12	2
2020-09-12	E07000102	B.1.1.240	1
2020-09-12	E07000102	B.1.160	1
2020-09-12	E07000103	Lineage data suppressed	1
2020-09-12	E07000107	B.1.1.311	1
2020-09-12	E07000107	B.1.177.19	1
2020-09-12	E07000107	B.1.258	1
2020-09-12	E07000113	B.1.177	1
2020-09-12	E07000114	B.1.1	1
2020-09-12	E07000114	B.1.258	1
2020-09-12	E07000115	Lineage data suppressed	1
2020-09-12	E07000116	Lineage data suppressed	2
2020-09-12	E07000117	B.1.1.220	1
2020-09-12	E07000117	B.1.1.67	1
2020-09-12	E07000117	B.1.177	1
2020-09-12	E07000118	B.1.1.315	1
2020-09-12	E07000118	B.1.177	1
2020-09-12	E07000118	B.1.367	1
2020-09-12	E07000119	B.1.160	1
2020-09-12	E07000119	B.1.177.4	1
2020-09-12	E07000120	B.1.1.311	1
2020-09-12	E07000120	B.1.1.315	2
2020-09-12	E07000120	B.1.258.3	4
2020-09-12	E07000121	B.1.1.311	2
2020-09-12	E07000121	B.1.1.37	1
2020-09-12	E07000121	B.1.160	1
2020-09-12	E07000121	B.1.177	1
2020-09-12	E07000122	Lineage data suppressed	1
2020-09-12	E07000123	B.1.1.165	2
2020-09-12	E07000123	B.1.1.286	1
2020-09-12	E07000123	B.1.1.37	1
2020-09-12	E07000123	B.1.1.51	1
2020-09-12	E07000123	B.1.1.67	2
2020-09-12	E07000123	B.1.160	3
2020-09-12	E07000123	B.1.362	1
2020-09-12	E07000124	B.1.177	2
2020-09-12	E07000125	B.1.1.315	2
2020-09-12	E07000125	B.1.1.67	1
2020-09-12	E07000126	B.1.1.286	1
2020-09-12	E07000126	B.1.1.307	1
2020-09-12	E07000126	B.1.1.37	1
2020-09-12	E07000127	B.1.1.307	1
2020-09-12	E07000127	B.1.1.311	4
2020-09-12	E07000127	B.1.177	1
2020-09-12	E07000128	B.1.1.311	1
2020-09-12	E07000128	B.1.1.315	1
2020-09-12	E07000128	B.1.177	1
2020-09-12	E07000128	B.1.177.4	6
2020-09-12	E07000129	B.1.1.255	4
2020-09-12	E07000129	B.1.1.301	2
2020-09-12	E07000129	B.1.177	2
2020-09-12	E07000129	B.1.258	1
2020-09-12	E07000130	B.1.1.277	1
2020-09-12	E07000130	B.1.1.301	5
2020-09-12	E07000130	B.1.1.306	1
2020-09-12	E07000130	B.1.1.37	2
2020-09-12	E07000130	B.1.177	1
2020-09-12	E07000131	Lineage data suppressed	1
2020-09-12	E07000132	Lineage data suppressed	2
2020-09-12	E07000134	B.1.1.277	1
2020-09-12	E07000134	B.1.36.17	1
2020-09-12	E07000135	B.1.1.301	2
2020-09-12	E07000135	B.1.36.17	1
2020-09-12	E07000136	Lineage data suppressed	1
2020-09-12	E07000137	B.1.1.303	1
2020-09-12	E07000137	B.1.1.315	1
2020-09-12	E07000138	B.1	1
2020-09-12	E07000138	B.1.1.277	1
2020-09-12	E07000138	B.1.1.315	2
2020-09-12	E07000138	B.1.36.9	5
2020-09-12	E07000139	B.1.1.315	1
2020-09-12	E07000139	B.1.36.9	1
2020-09-12	E07000141	B.1.1.315	1
2020-09-12	E07000141	B.1.177	1
2020-09-12	E07000141	B.1.177.10	1
2020-09-12	E07000141	B.1.349	1
2020-09-12	E07000142	Lineage data suppressed	1
2020-09-12	E07000143	B.1.1.198	1
2020-09-12	E07000143	B.1.258	2
2020-09-12	E07000144	Lineage data suppressed	1
2020-09-12	E07000148	B.1.1.198	2
2020-09-12	E07000148	B.1.1.218	1
2020-09-12	E07000149	Lineage data suppressed	1
2020-09-12	E07000150	Lineage data suppressed	2
2020-09-12	E07000151	B.1.1.37	1
2020-09-12	E07000151	B.1.36.17	1
2020-09-12	E07000152	B.1.177	2
2020-09-12	E07000153	B.1.1.235	1
2020-09-12	E07000153	B.1.221.1	6
2020-09-12	E07000153	B.1.36.17	2
2020-09-12	E07000154	B.1.1.29	1
2020-09-12	E07000154	B.1.1.37	4
2020-09-12	E07000154	B.1.160	1
2020-09-12	E07000154	B.1.177	6
